Umpire,Game_ID,Home/Away,Called Ball/Strike,Pitch_X,Pitch_Y,Pitcher_Hand,Batter_Hand,Pitch_Type,Pitch_Speed
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,100,-152,R,R,FA,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,29,-117,R,R,SL,80.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,158,0,R,L,SL,81.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-135,-26,R,L,FA,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,76,-91,R,L,SL,79.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,58,-139,R,R,SL,81.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,147,86,R,R,SL,83.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,117,-108,R,R,SL,81.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,88,56,L,R,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-88,121,L,L,CT,87.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-105,95,L,R,CH,80.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-64,156,L,R,FA,93.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,76,147,L,R,CT,89.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-135,-143,R,L,SP,89.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,88,-139,R,L,SL,80.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-105,-178,R,R,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-5,-130,R,R,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-29,-95,R,R,SL,79.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,111,-30,R,R,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,135,-86,L,L,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-41,-86,L,R,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-100,-139,R,L,FA,89.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,5,-143,R,L,SL,79.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-64,-147,R,L,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-70,-73,R,L,FA,89.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,158,13,R,L,SP,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,135,-73,R,L,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-123,-95,R,R,SL,79.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-70,156,R,L,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-82,-134,R,L,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,135,60,L,R,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,52,-52,L,R,FA,93.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-47,143,L,L,CT,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,123,117,L,L,CT,87.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,76,134,L,L,CT,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-111,160,L,L,CT,87.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-188,-117,R,R,FA,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,82,-147,R,R,SP,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-123,-182,R,R,SL,82.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-76,4,R,R,SL,83.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,76,60,R,L,SL,85.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-41,-121,R,R,SL,83.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,82,-13,L,R,CT,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-123,-60,L,R,CT,86.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-5,-52,L,L,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-17,-173,L,L,CU,73.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,147,-152,L,L,CT,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,58,173,L,L,CT,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,141,39,L,L,CT,87.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-47,134,L,L,CT,89.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,88,-47,L,L,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,76,126,L,L,CT,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,88,-8,R,L,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,64,-143,R,L,FA,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-41,126,R,L,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-129,-108,R,L,FA,93.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-23,121,R,R,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,105,-117,R,R,FA,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,94,95,R,R,FA,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,117,-143,R,R,FA,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,64,47,R,R,SL,81.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-82,-165,L,R,CT,86.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-129,95,L,R,FA,93.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-70,-104,L,R,CT,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-141,-21,L,R,CT,87.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-147,69,L,R,CT,86.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-141,0,L,L,FA,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-117,43,L,L,CT,89.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,170,82,R,L,FA,96.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,100,-21,R,L,CU,82.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-5,108,R,R,CU,82.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,147,-39,R,R,CU,82.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-47,100,L,R,CH,80.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,141,-160,L,R,CH,79.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-170,-60,R,R,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,82,100,R,R,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,47,-82,R,R,FA,93.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,164,-34,L,L,FA,98.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-64,-117,R,L,FA,97.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-135,-147,R,L,FA,96.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,70,152,R,R,FA,96.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-64,152,R,R,FA,98.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,17,-8,R,R,FA,97.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-141,26,R,R,FA,97.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-5,-39,R,R,CU,80.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,152,43,R,R,FA,95.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,0,-117,R,R,CU,81.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-147,-113,R,R,FA,95.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-47,91,R,R,CU,82.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-147,-113,R,R,FA,94.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-76,-73,R,R,CU,82.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-141,-4,R,R,FA,97.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,-147,-130,R,R,CU,84.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,164,0,L,L,FA,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,76,-173,L,L,SL,82.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,152,-43,L,L,SI,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-29,113,L,L,SI,92.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,82,169,R,R,CU,69.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,211,-121,R,L,CT,85.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-164,-39,R,R,FA,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-29,-34,L,L,SI,90.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,152,-39,L,L,SI,88.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,141,0,L,L,SI,87.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Strike,-82,-47,L,L,SL,85.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Home,Ball,-182,-34,L,R,CH,84.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,23,143,R,L,FA,94.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-94,52,R,L,FA,94.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,164,-34,R,R,FA,95.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,135,39,R,R,FA,93.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,141,39,R,R,SP,91.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,58,8,R,R,CU,82.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Ball,152,-121,R,L,CU,81.0
Kerwin Danley,838f51b1-8fa9-4742-ad1c-db05ef23f9a5,Away,Strike,-11,-86,R,L,FA,95.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-105,-26,L,R,CU,75.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,105,-4,L,R,CT,89.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-94,147,L,R,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-123,56,L,R,FA,93.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-141,-69,L,R,CH,85.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,11,-56,L,R,CH,83.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-88,130,L,R,FA,93.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,117,-95,L,L,FA,93.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,5,-78,L,L,FA,91.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-17,147,L,L,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,105,-30,R,L,CU,81.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-170,-134,R,L,SL,82.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,170,143,R,L,CU,80.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-5,-195,R,L,FA,98.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-41,-134,R,R,FA,98.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-94,-104,R,R,FA,98.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-5,-108,R,R,SL,88.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,129,-100,R,L,FA,97.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,35,-95,R,L,FA,97.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,11,-139,R,L,FA,98.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-105,-113,R,L,FA,98.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,123,-65,R,R,FA,97.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-41,-178,R,R,FA,98.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-100,-95,L,R,CU,71.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,88,-26,L,R,CT,88.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-5,160,L,R,FA,91.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-147,-43,L,R,CU,74.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,135,-26,L,L,FA,93.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,70,-78,L,L,CU,74.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,152,-43,L,L,FA,93.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,176,-69,L,L,CH,83.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-11,126,R,R,SL,85.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-17,160,R,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-123,-86,R,R,FA,98.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,0,-78,R,L,SL,82.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-100,-100,R,L,SL,82.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,158,-56,R,R,CU,81.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-123,117,R,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-152,-130,R,R,SL,87.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-111,-108,R,R,SL,85.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-117,43,R,R,FA,97.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-82,169,R,L,SL,83.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-52,-86,R,R,FA,98.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,152,30,R,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-11,-117,R,R,SL,86.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-188,82,L,R,CT,89.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,0,-13,L,R,CU,72.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-123,-86,L,R,CT,89.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-5,-95,L,R,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-158,47,L,R,CH,79.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,0,139,L,R,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-5,147,L,R,CT,88.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,147,-39,L,R,FA,93.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-170,-47,L,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-76,0,L,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,70,-30,L,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,141,69,L,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,70,-4,L,R,CT,88.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,82,21,L,R,CT,89.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,5,-160,L,R,CU,77.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,152,-134,L,R,CT,88.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-17,147,L,L,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,70,86,L,L,FA,91.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-123,-82,L,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-129,78,L,R,FA,95.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-17,156,L,R,FA,94.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-123,69,L,R,FA,94.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-135,52,L,R,FA,94.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-135,117,L,L,CU,79.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,88,-78,L,L,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-135,-56,L,R,CU,79.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-111,-69,L,R,CT,84.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-76,126,L,R,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-82,-108,L,R,CT,89.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-23,-47,L,L,CU,73.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-94,-65,L,L,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-94,-160,L,R,CH,82.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-5,-60,L,L,CU,71.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,111,-60,L,L,CU,77.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-147,95,L,L,CU,75.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,135,-147,L,L,FA,95.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,52,-130,L,L,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-11,-69,L,R,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-123,-134,L,R,FA,97.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-64,-139,L,R,FA,97.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,152,-69,L,R,CU,76.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,82,-69,L,R,CU,76.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,82,-160,L,R,CU,79.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-52,-73,L,R,CU,78.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-205,82,L,R,CU,71.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-152,-17,L,R,CU,73.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,58,-56,L,R,CT,87.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,135,-39,L,R,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-94,-86,L,R,CH,83.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,141,-60,L,L,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,5,-160,L,L,FA,96.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,-135,26,R,R,FA,95.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-164,-152,R,R,SL,87.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,70,21,R,R,SL,83.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-41,-139,R,R,SL,83.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,-70,82,L,L,CU,72.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-141,73,L,R,CT,87.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-123,30,L,R,CU,75.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Ball,-152,4,L,R,CU,73.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Away,Strike,35,113,L,L,CU,73.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,129,-156,R,L,FA,92.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,17,-108,R,L,CH,85.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-64,-69,R,L,SL,86.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,147,-65,R,L,CH,85.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Strike,11,-86,R,L,SL,84.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,117,-4,R,R,FA,95.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,135,-69,R,R,FA,94.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,123,4,R,R,FA,94.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,111,91,R,R,FA,94.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,123,-69,R,L,CH,86.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,147,-30,R,L,CH,85.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,-52,-113,R,R,FA,94.0
Adrian Johnson,84d375dc-ec1e-4bb5-9260-c018c820dad4,Home,Ball,176,-30,R,R,CH,87.0
